"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92086007273","Institut Sant Andreu","#","C","Badosa","10","10","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.440592","2.180563","431544.773","4587992.794","431636.714","4588193.784","933544078","Fax","","","","","","","",
"92086007279","Institut Poeta Maragall","#","C","Provença","187","187","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391325","2.15678","429504.635","4582542.331","429596.559","4582743.27","934534782","#","","","","","","","",
"92086007279","Institut Poeta Maragall","#","C","Provença","187","187","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391325","2.15678","429504.635","4582542.331","429596.559","4582743.27","933234120","Fax","","","","","","","",
"92086007286","Institut Emperador Carles","#","C","Enric Bargés","9","13","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.381347","2.139691","428064.997","4581448.647","428156.908","4581649.575","934902466","#","","","","","","","",
"92086007286","Institut Emperador Carles","#","C","Enric Bargés","9","13","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.381347","2.139691","428064.997","4581448.647","428156.908","4581649.575","934906383","Fax","","","","","","","",
"92086007290","Institut Icària","#","C","Doctor Trueta","81","81","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.393638","2.19662","432837.776","4582767.448","432929.73","4582968.39","932250502","#","","","","","","","",
"92086007290","Institut Icària","#","C","Doctor Trueta","81","81","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.393638","2.19662","432837.776","4582767.448","432929.73","4582968.39","932250504","Fax","","","","","","","",
"92086007290","Institut Icària","#","C","Doctor Trueta","81","81","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.393638","2.19662","432837.776","4582767.448","432929.73","4582968.39","932250501","#","","","","","","","",
"92086007295","Institut Montserrat","#","C","Copèrnic","84","84","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.40187","2.143106","428373.043","4583724.294","428464.956","4583925.243","932004913","#","","","","","","","",
"92086007300","Institut Príncep de Girona","#","Trav","Gràcia","357","357","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.40858","2.167588","430426.686","4584449.18","430518.618","4584650.137","934353708","#","","","","","","","",
"92086007303","Institut Obert de Catalunya","#","Av","Paral·lel","71","73","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374813","2.168315","430451.475","4580699.884","430543.408","4580900.806","935542575","Fax","","","","","","","",
"92086007303","Institut Obert de Catalunya","#","Av","Paral·lel","71","73","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374813","2.168315","430451.475","4580699.884","430543.408","4580900.806","933476100","#","","","","","","","",
"92086007320","Institut Bonanova","#","Pg","Circumval·lació","8","8","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384523","2.187401","432057.586","4581762.71","432149.534","4581963.642","932540497","#","","","","","","","",
"92086007320","Institut Bonanova","#","Pg","Circumval·lació","8","8","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384523","2.187401","432057.586","4581762.71","432149.534","4581963.642","932540504","Fax","","","","","","","",
"92086007347","Institut L'Alzina","#","Ptge","Salvador Riera","2","2","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.424569","2.178996","431396.99","4586215.18","431488.93","4586416.153","933409850","#","","","","","","","",
"92086007347","Institut L'Alzina","#","Ptge","Salvador Riera","2","2","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.424569","2.178996","431396.99","4586215.18","431488.93","4586416.153","933401454","Fax","","","","","","","",
"92086007532","Institut Barri Besòs","#","C","Josep Pla","40","40","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.410668","2.214213","434325.74","4584644.628","434417.708","4584845.588","933080102","#","","","","","","","",
"92086007596","Centre Educatiu Thau","#","Av","Esplugues","49","49","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.38764","2.105297","425196.269","4582176.348","425288.153","4582377.282","932030154","#","","","","","","","",
"92086007703","Centre Educatiu Mare de Déu del Coll","#","C","Santuari","28","28","29","el Coll","06","Gràcia","08032","019","BARCELONA","41.420162","2.151118","429062.702","4585748.378","429154.621","4585949.346","932858001","Fax","","","","","","","",
"92086007703","Centre Educatiu Mare de Déu del Coll","#","C","Santuari","28","28","29","el Coll","06","Gràcia","08032","019","BARCELONA","41.420162","2.151118","429062.702","4585748.378","429154.621","4585949.346","932846543","#","","","","","","","",
"92086007892","Escola d'Aprenents SEAT","#","Pg","Zona Franca","53","55","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08038","019","BARCELONA","41.354433","2.142937","428306.848","4578457.99","428398.762","4578658.891","934028811","#","","","","","","","",
"92086007892","Escola d'Aprenents SEAT","#","Pg","Zona Franca","53","55","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08038","019","BARCELONA","41.354433","2.142937","428306.848","4578457.99","428398.762","4578658.891","934028805","Fax","","","","","","","",
"92086007892","Escola d'Aprenents SEAT","#","Pg","Zona Franca","53","55","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08038","019","BARCELONA","41.354433","2.142937","428306.848","4578457.99","428398.762","4578658.891","934028806","#","","","","","","","",
"92086007970","Centre Educatiu Santa Dorotea","#","Pg","Sant Joan Bosco","24","24","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393505","2.12908","427191.283","4582807.247","427283.185","4583008.188","932032892","#","","","","","","","",
"92086008029","Centre Educatiu Maristes La Immaculada","#","C","València","370","370","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.398639","2.172205","430801.985","4583341.937","430893.921","4583542.884","934583597","Fax","","","","","","","",
"92086008029","Centre Educatiu Maristes La Immaculada","#","C","València","370","370","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.398639","2.172205","430801.985","4583341.937","430893.921","4583542.884","934582904","#","","","","","","","",
"92086008085","Centre Educatiu Súnion","#","Av","República Argentina","85","89","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410623","2.14564","428594.431","4584693.87","428686.346","4584894.828","934051637","Fax","","","","","","","",
"92086008085","Centre Educatiu Súnion","#","Av","República Argentina","85","89","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410623","2.14564","428594.431","4584693.87","428686.346","4584894.828","934051224","#","","","","","","","",
"92086008087","Centre Educatiu Ramón y Cajal","#","C","Rosselló","303","303","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.399053","2.164747","430179.002","4583393.834","430270.932","4583594.781","932070680","#","","","","","","","",
"92086008432","Centre Educatiu Francesc Pejoan","#","C","Rosselló","303","303","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.399053","2.164747","430178.997","4583393.829","430270.927","4583594.776","932074261","#","","","","","","","",
"92086008432","Centre Educatiu Francesc Pejoan","#","C","Rosselló","303","303","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.399053","2.164747","430178.997","4583393.829","430270.927","4583594.776","932074261","Fax","","","","","","","",
"92086008434","Centre Educatiu Pare Manyanet","#","Trav","Corts","331","331","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.38873","2.138142","427943.574","4582269.563","428035.483","4582470.499","934396700","#","","","","","","","",
"92086008434","Centre Educatiu Pare Manyanet","#","Trav","Corts","331","331","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.38873","2.138142","427943.574","4582269.563","428035.483","4582470.499","933216108","Fax","","","","","","","",
"92086008555","Institut Fort Pius","#","C","Ausiàs Marc","78","78","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.394358","2.179815","431433.68","4582860.568","431525.621","4583061.51","932655345","Fax","","","","","","","",
"92086008555","Institut Fort Pius","#","C","Ausiàs Marc","78","78","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.394358","2.179815","431433.68","4582860.568","431525.621","4583061.51","932316013","#","","","","","","","",
"92086008695","Facultat de Nàutica - UPC","#","Pla","Palau","18","18","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382439","2.184506","431813.338","4581533.586","431905.283","4581734.516","934017910","Fax","","","","","","","",
"92086008695","Facultat de Nàutica - UPC","#","Pla","Palau","18","18","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382439","2.184506","431813.338","4581533.586","431905.283","4581734.516","934017936","#","","","","","","","",
"92086008695","Facultat de Nàutica - UPC","#","Pla","Palau","18","18","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382439","2.184506","431813.338","4581533.586","431905.283","4581734.516","934017941","#","","","","","","","",
"92086008787","Universitat de Barcelona","#","G.V.","Corts Catalanes","585","585","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.386577","2.164039","430106.423","4582009.291","430198.352","4582210.225","934021100","Centraleta","","","","","","","",
"92086008788","Universitat de Barcelona","Rectorat","G.V.","Corts Catalanes","585","585","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.386577","2.164039","430106.423","4582009.291","430198.352","4582210.225","934035546","#","","","","","","","",
"92086008788","Universitat de Barcelona","Rectorat","G.V.","Corts Catalanes","585","585","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.386577","2.164039","430106.423","4582009.291","430198.352","4582210.225","934035404","Fax","","","","","","","",
"92086009585","Escola Massana Centre Municipal d'Art i Disseny","#","Pl","Gardunya","9","9","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.380953","2.170813","430666.883","4581379.581","430758.818","4581580.509","934417844","#","","","","","","","",
"92086009585","Escola Massana Centre Municipal d'Art i Disseny","#","Pl","Gardunya","9","9","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.380953","2.170813","430666.883","4581379.581","430758.818","4581580.509","934422000","Centraleta","","","","","","","",
"92086009589","Conservatori Municipal de Música de Barcelona","#","C","Bruc","110","112","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.3959","2.168045","430451.347","4583041.118","430543.279","4583242.062","934593104","Fax","","","","","","","",
"92086009589","Conservatori Municipal de Música de Barcelona","#","C","Bruc","110","112","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.3959","2.168045","430451.347","4583041.118","430543.279","4583242.062","934584302","#","","","","","","","",
"92086009951","Facultat de Ciències de la Terra - UB","#","C","Martí i Franquès","2","2","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.385492","2.119176","426354.275","4581925.982","426446.17","4582126.914","934021340","Fax","","","","","","","",
"92086009951","Facultat de Ciències de la Terra - UB","#","C","Martí i Franquès","2","2","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.385492","2.119176","426354.275","4581925.982","426446.17","4582126.914","934021336","#","","","","","","","",
"92086009951","Facultat de Ciències de la Terra - UB","#","C","Martí i Franquès","2","2","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.385492","2.119176","426354.275","4581925.982","426446.17","4582126.914","934021100","Informació","UB","","","","","","",
"92086009954","Facultat de Psicologia - UB","#","Pg","Vall d'Hebron","171","171","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.435755","2.147166","428749.493","4587482.77","428841.408","4587683.754","934021427","Fax","","","","","","","",
"92086009954","Facultat de Psicologia - UB","#","Pg","Vall d'Hebron","171","171","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.435755","2.147166","428749.493","4587482.77","428841.408","4587683.754","933125009","#","","","","","","","",
"92086009954","Facultat de Psicologia - UB","#","Pg","Vall d'Hebron","171","171","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.435755","2.147166","428749.493","4587482.77","428841.408","4587683.754","934021100","Informació","UB","","","","","","",
"92086010028","Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - UPC","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","934016600","Fax","","","","","","","",
"92086010028","Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - UPC","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","934016615","Consergeria","","","","","","","",
"92086010028","Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - UPC","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","934017155","Informació","","","","","","","",
